Stock_A,Stock_B,Hedge_Ratio,ADF_Stat,ADF_PValue,Correlation,Half_Life,Spread_Mean,Spread_Std,Valid
CORALFINAC.NS,SARLAPOLY.NS,0.19502930595430207,-2.471665073981827,0.12252159628356712,0.6116353112785703,10.3367463709182,25.248403905529305,3.8719726941865478,False
CORALFINAC.NS,SONATSOFTW.NS,0.04450084342587355,-2.4517818035448244,0.12765128872004922,0.7622632527409233,8.028439749177986,24.464322776737646,3.167835210959851,False
CORALFINAC.NS,TANLA.NS,0.05198700762591307,-3.4235045542485905,0.010183228340030838,0.8850575523402131,4.249314553895332,14.67800525742186,2.2781460270714016,True
CORALFINAC.NS,TATAELXSI.NS,0.007554891834936089,-2.6779301133071627,0.07793580229681867,0.7582303045849196,7.825018739019432,-1.180310387319946,3.1909341595179512,False
CORALFINAC.NS,TCS.NS,0.008769212957396575,-2.20140610350336,0.20573551827442688,0.5115997970648858,10.95261916943763,11.781595409756635,4.205187465858404,False
CORALFINAC.NS,TECHM.NS,0.026341517471772276,-2.80235400576021,0.05793830106215027,0.6325282113751755,7.633829291371578,2.8272655957902,3.790717149412476,False
CORALFINAC.NS,TEJASNET.NS,0.021845157373593507,-1.6534626802597774,0.4552351656526124,0.6038754443144244,15.416947674479777,25.962226634648914,3.9010384655165042,False
CORALFINAC.NS,UNOMINDA.NS,0.04160627939699498,-3.19899033994234,0.02004319674289183,0.7630910350321595,6.028781955040818,3.154503706265279,3.163057939317419,True
CORALFINAC.NS,WIPRO.NS,0.04837722495144848,-2.378438001805763,0.14791482609903628,0.2411765088859293,12.161217829721037,30.375937598192884,4.749700092559872,False
CYIENT.NS,DATAMATICS.NS,3.1607610504301924,-3.1563645402220284,0.022653530992346405,0.5860944896246696,5.646907157616286,-608.2339972204297,140.57734561002528,True
CYIENT.NS,ECLERX.NS,0.21957422369103013,-2.2323303434758306,0.19472130600361282,0.48832711351423186,12.035250294182946,672.2973777258997,151.40687832494706,False
CYIENT.NS,ELECON.NS,0.3932723611300192,-2.471422028559788,0.1225833764890713,0.2215119174887044,12.509878429392211,1126.7793936228818,169.190138097936,False
CYIENT.NS,EMUDHRA.NS,0.957427956589292,-2.3704967221959694,0.15023719422161286,0.4350378578059888,10.78152650423994,582.6148064167625,156.22177179396212,False
